,Churn Label,CLTV,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,City,Zip Code,Latitude,Longitude,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Population
5914,0,1.007309108763851,No,-0.6503623741877634,1.614095612379921,None,No,0.0,No,Yes,Cable,2.4724394930963975,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.08103368969432237,1.0552012818331584,0.0,0,-0.8847698169206241,0.5714499333217415,Chula Vista,91911,-1.4538657388451106,1.251946370262742,Male,-1.582636980697158,Yes,No,No,Yes,2.6291052681227356,2.315879677690536
5915,0,1.076621060316375,No,-0.6503623741877634,-0.8306868356820837,Offer D,Yes,13.88,Yes,Yes,Fiber Optic,-0.6129311867614882,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.9899721141247082,-0.4884040552385528,0.0,0,-0.6880438711812817,-0.5913256911516265,Chula Vista,91913,-1.440225814674285,1.2864952623409742,Male,-0.5080326756277367,No,No,No,No,-0.48680034160159025,-0.4375676721463111
5916,0,0.5364949988278043,Yes,2.6816389362104456,1.5326028641111875,None,Yes,39.06,Yes,Yes,Fiber Optic,2.668336044198486,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,1.6612904385668947,2.454270813362558,0.0,0,2.3446254811131757,2.63231501797812,Dulzura,91917,-1.4477760530181618,1.4244304363603033,Male,0.44717115110063776,No,No,Yes,Yes,2.6291052681227356,-1.012301703119948
5917,0,-1.6730347738343614,No,-0.6503623741877634,-0.056505727129115536,None,Yes,38.78,Yes,Yes,Fiber Optic,1.8847498397901337,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3751508763930029,-0.023202183789972266,0.0,0,0.5351389093577292,0.13807075148331896,Guatay,91931,-1.3526145354934274,1.4828859382284083,Female,-0.9856345889919239,No,No,No,No,-0.48680034160159025,-1.009039660828496
5918,0,0.05046607025827667,No,-0.6503623741877634,0.024987021139617954,None,Yes,16.76,Yes,Yes,Fiber Optic,3.1580774219537058,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8603611504947815,0.31295222519226956,0.0,0,-0.23152062101815382,0.177404767036898,La Mesa,91942,-1.3831723238016551,1.2720672833348945,Female,-1.2244355456740175,Yes,No,No,No,-0.48680034160159025,0.08818844848030848
5919,0,-0.1321117533434937,No,-0.6503623741877634,1.0843927486331533,Offer B,Yes,28.32,Yes,Yes,DSL,-0.5639570489859662,Yes,No,No,Yes,No,Yes,Yes,No,One Year,No,Bank Withdrawal,0.1308840603212174,0.790112333032841,0.0,150,1.0887259096460922,0.9972938765106366,Mount Laguna,91948,-1.3635885260351879,1.5373394443755413,Female,0.924773064464825,No,No,No,No,-0.48680034160159025,-1.042841983123976
5920,0,1.2406029944772243,No,-0.6503623741877634,1.3696173675737207,None,Yes,31.93,Yes,Yes,Fiber Optic,-0.2701122223328342,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,0.8022023847634039,1.6413754967084675,0.0,0,1.6042811168700533,1.7705894538068878,Potrero,91963,-1.449207443088827,1.4681776060078189,Female,-0.8065338714803537,No,No,No,No,-0.48680034160159025,-1.0038865795275067
5921,0,-0.7753604744589903,Yes,-0.3171622431479425,0.18797251767708495,None,Yes,35.67,No,Yes,DSL,2.7173101819740078,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,-0.1997900648371864,-0.03410138817676863,0.0,0,0.6740494429696651,0.1704977557875162,Spring Valley,91977,-1.4058031921684668,1.282047672106892,Male,-1.1050350673329707,Yes,No,Yes,Yes,2.6291052681227356,1.6055108737578334
5922,0,0.22543648454330661,Yes,2.3484388051706246,1.4918564899768207,None,Yes,26.35,Yes,Yes,DSL,1.5909050131370017,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,0.7357352239275439,1.7269805837950452,0.0,0,1.262668212894369,1.737352734186947,Tecate,91980,-1.4621312671903453,1.4481207471469306,Male,0.029269476906973915,No,No,Yes,Yes,2.6291052681227356,-1.0423692233715915
5923,0,-1.703464411101323,No,-0.6503623741877634,-0.9121795839508172,Offer D,Yes,1.48,No,Yes,DSL,0.21962915542238576,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,-0.16987984246104942,-0.7243034343956892,0.0,90,-0.8672893654500293,-0.7994644091244075,Bonsall,92003,-1.1772506202741366,1.1853689800711174,Male,-0.6274331539687835,No,No,No,No,-0.48680034160159025,-0.8647061084255583
5924,0,-0.6257480912297618,No,-0.6503623741877634,-0.789940461547717,Offer D,Yes,30.19,No,Yes,DSL,-0.17216394678179023,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,0.05444682535997845,-0.6392278633117089,0.0,0,-0.4212189528216827,-0.631773065264353,Cardiff By The Sea,92007,-1.2886515700267198,1.1531752406591045,Male,0.20837019441854412,No,No,No,Yes,0.5518348616398517,-0.5561830940195409
5925,0,0.12992123423312119,Yes,1.3488384120511618,1.4918564899768207,None,Yes,11.47,No,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,-1.4826062689692852,-0.4160589313836846,0.0,0,0.049997325469431544,-0.3160155034943571,Carlsbad,92009,-1.2553772188424437,1.15969716618396,Female,1.0441735428058718,No,No,Yes,Yes,2.6291052681227356,0.9938070301477416
5926,0,-0.12027800551745303,Yes,2.3484388051706246,0.5546898848863857,Offer B,Yes,38.45,No,Yes,DSL,-0.2701122223328342,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,-0.261272188610357,0.12342962259595436,0.0,0,1.2042622449740368,0.4517726135939487,El Cajon,92020,-1.3773118872050387,1.2938958445463873,Male,0.32777067275959093,No,No,Yes,Yes,1.5904700648812937,1.5666027461366026
5927,0,0.5170538416850232,Yes,1.015638281011341,0.9621536262300531,Offer B,Yes,13.94,Yes,Yes,Fiber Optic,-0.4660087734349222,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,1.4901374994145549,1.6205919936065198,0.0,0,0.03725313145809932,1.2910983807977567,Encinitas,92024,-1.2729714897195248,1.1604180081411233,Female,-0.6274331539687835,No,No,Yes,Yes,1.5904700648812937,1.1812562719681308
5928,0,0.6032711472747481,No,-0.6503623741877634,1.5326028641111875,None,Yes,1.22,Yes,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,-1.3164383668796351,-0.21632108257059476,0.0,0,-0.7839028874889489,-0.40444898052156086,Escondido,92025,-1.262076480803055,1.2638497778554252,Male,-1.1050350673329707,Yes,No,Yes,Yes,2.6291052681227356,1.283135998606955
5929,0,-0.7145011999250668,Yes,0.016037887891878367,0.024987021139617954,None,Yes,31.59,Yes,Yes,Cable,-0.12318980900626822,No,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,0.4781749756885862,0.11076536486716691,0.0,20,0.34650357798146625,0.19527085626660268,Escondido,92026,-1.2065941167227578,1.225277074491525,Female,0.029269476906973915,No,No,Yes,Yes,1.5904700648812937,1.006807923338311
5930,0,1.4054301963399338,Yes,2.0152386741308037,1.614095612379921,None,Yes,22.62,Yes,Yes,Cable,0.3175774309734298,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,0.06607857850625376,1.0942972133582658,0.0,0,1.0388357562597461,1.1707928336698175,Escondido,92027,-1.2378607144887315,1.294759648076512,Female,0.5665716294416846,No,No,Yes,Yes,2.6291052681227356,1.2551958972410409
5931,0,-0.5505192657642175,No,-0.6503623741877634,-0.5454622167415165,Offer D,Yes,4.03,No,Yes,Cable,0.26860329319790777,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,-0.5304641899955902,-0.5854378627145241,0.0,0,-0.794332102792013,-0.6994820183911883,Escondido,92029,-1.2627423566593567,1.2172197045402129,Female,0.7456723469532548,No,No,No,Yes,1.5904700648812937,-0.19835123743983732
5932,0,1.0284408013103523,Yes,2.0152386741308037,1.5733492382455543,None,Yes,43.61,No,Yes,Cable,0.3175774309734298,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.5296870253363777,1.5111807495698346,0.0,0,2.7723177974656807,2.0127641362586846,La Jolla,92037,-1.3543168932939365,1.1633468637429885,Female,0.08896971607749732,No,No,Yes,No,-0.48680034160159025,0.9680888996180338
5933,0,0.33870235659255304,No,-0.6503623741877634,-1.278896951160118,Offer E,Yes,7.32,No,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-1.4693128368021133,-0.9971806810675432,0.0,0,-0.8761240801121947,-1.049317426466876,Oceanside,92054,-1.152887016558626,1.084338779118147,Male,-1.0453348281624473,Yes,No,No,No,-0.48680034160159025,3.597673194330185
5934,0,0.3251780733627923,No,-0.6503623741877634,1.1658854969018868,Offer B,Yes,5.55,Yes,Yes,Fiber Optic,-0.6619053245370102,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,1.67292219171317,2.0797926836923297,0.0,0,-0.48490448953076853,1.5000049322596047,Oceanside,92057,-1.191997907334943,1.1468510476994551,Female,0.6859721077827313,No,No,No,No,-0.48680034160159025,1.1702409697375757
5935,0,1.707190765903971,Yes,1.3488384120511618,1.5733492382455543,Offer A,No,0.0,No,Yes,Cable,-0.07421567123074622,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,-0.16821816344015278,0.8129256474780784,0.0,0,-0.8847698169206241,0.37982312551612835,Pala,92059,-1.1394050556383815,1.2458380121453811,Female,-0.1498312406045963,No,No,Yes,Yes,0.5518348616398517,-0.9601090264567173
5936,0,0.06737142429547764,Yes,1.015638281011341,1.451110115842454,Offer A,Yes,9.76,Yes,Yes,Fiber Optic,-0.2701122223328342,No,Yes,Yes,No,No,No,No,No,One Year,No,Credit Card,0.7207801127394753,1.5367298966951584,0.0,150,-0.1008896796230335,1.2362995007439195,Palomar Mountain,92060,-1.1695772516016005,1.3616591659682447,Female,0.08896971607749732,No,No,Yes,No,-0.48680034160159025,-1.0356087589124956
5937,0,-1.1777079005443731,No,-0.6503623741877634,0.5546898848863857,Offer B,No,0.0,No,Yes,DSL,-0.12318980900626822,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,-1.0322912543063334,-0.3276518221166957,0.0,0,-0.8847698169206241,-0.5223114210933769,Pauma Valley,92061,-1.1679668365136084,1.3071620286917,Male,-0.687133393139307,No,No,No,No,-0.48680034160159025,-0.9230446618697853
5938,0,-0.3747035837773275,No,-0.6503623741877634,0.024987021139617954,None,Yes,25.71,Yes,Yes,Fiber Optic,1.3460343242593917,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,0.5097468770856194,0.14249219868946045,0.0,0,0.11732068586293845,0.1456618325684152,Poway,92064,-1.301398394280791,1.2733000948211957,Male,-1.0453348281624473,Yes,No,No,No,-0.48680034160159025,1.2211099190941301
5939,0,-0.17775620924393631,Yes,-0.3171622431479425,0.8399145038269529,Offer B,Yes,28.36,Yes,Yes,Fiber Optic,-0.17216394678179023,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,1.3056911280950434,1.449999588103061,0.0,0,0.8905353855402945,1.4083116530560884,Ramona,92065,-1.277037220769135,1.356631838706154,Female,1.0441735428058718,No,No,Yes,Yes,0.5518348616398517,0.5183525471748154
5940,0,0.7444308534853762,No,-0.6503623741877634,1.00290000036442,None,No,0.0,No,Yes,DSL,0.17065501764686375,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,-0.7863627592136512,-0.009765715224063623,0.0,0,-0.8847698169206241,-0.2708808549460975,Rancho Santa Fe,92067,-1.2899132508615023,1.1864263387178782,Female,-0.1498312406045963,No,No,No,No,-0.48680034160159025,-0.6866647856776176
5941,0,1.0529535646642938,Yes,-0.3171622431479425,0.8806608779613196,None,Yes,41.93,No,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,-1.475959552885699,-0.524234638080976,0.0,0,1.7895266579949234,0.1124495440140356,San Marcos,92069,-1.2292095937984857,1.2002369836589075,Female,0.08896971607749732,No,No,Yes,Yes,3.6677404713641777,1.4430706228385757
5942,0,-1.067823099302567,Yes,-0.3171622431479425,-0.9121795839508172,Offer D,Yes,25.89,No,Yes,DSL,0.07270674209581976,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.024536602983841242,-0.7340332909434162,0.0,0,-0.5789800273438006,-0.75337694901926,Valley Center,92082,-1.192673098972689,1.2860065008593957,Female,0.7456723469532548,No,No,Yes,Yes,0.5518348616398517,-0.35762399801811995
5943,0,-1.0348576589300251,No,-0.6503623741877634,0.4324507624832854,None,No,0.0,No,Yes,DSL,0.21962915542238576,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.8079645864853057,-0.1621780713050119,0.0,0,-0.8847698169206241,-0.39143071272964874,Vista,92083,-1.2242211953518807,1.1668647395918816,Male,-0.3289319581161665,No,No,No,Yes,1.5904700648812937,1.8861410627731752
5944,0,-0.3620245682494268,Yes,-0.3171622431479425,0.4324507624832854,None,Yes,38.53,No,Yes,DSL,0.3175774309734298,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.4665432225423104,0.5206548772110952,24.9,0,1.0720840474014515,0.7182073441480457,Warner Springs,92086,-1.16396631593411,1.452720118012044,Female,-0.26923171894564313,No,No,Yes,No,-0.48680034160159025,-0.9897037869559766
5945,0,-0.2183290589332186,Yes,-0.3171622431479425,-1.278896951160118,None,Yes,24.33,No,Yes,Fiber Optic,1.8847498397901337,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8420826812649196,-0.9664908160836697,0.0,0,-0.8560333720368692,-1.0191066688243047,San Diego,92101,-1.4063690246327323,1.2000127939194924,Male,-1.582636980697158,Yes,No,Yes,Yes,2.6291052681227356,0.2536543618148259
5946,0,0.1950068472763449,No,-0.6503623741877634,1.4918564899768207,Offer A,Yes,25.73,No,Yes,DSL,0.07270674209581976,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.5878457910677551,1.4451015650790355,15.38,0,1.212140259251663,1.4941030848504564,San Diego,92102,-1.410104652992027,1.2250236426121877,Female,-0.03043076226354949,No,No,No,No,-0.48680034160159025,1.1819181356214687
5947,0,1.3302013708743894,Yes,-0.3171622431479425,1.1658854969018868,None,Yes,10.94,No,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,-1.479282910927492,-0.4419610891774069,5.15,0,-0.09656681121881874,-0.38160942437403456,San Diego,92103,-1.397355398534101,1.202087129210259,Female,1.0441735428058718,No,No,Yes,No,-0.48680034160159025,0.38115766703288123
5948,0,-1.8868875024049534,Yes,-0.3171622431479425,0.4324507624832854,None,Yes,26.1,Yes,Yes,DSL,-0.17216394678179023,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.049461788297288756,0.27665831584757355,6.41,0,0.4407917158799514,0.34512752226695986,San Diego,92104,-1.3997795268795823,1.2204066336309283,Male,-0.26923171894564313,No,No,Yes,No,-0.48680034160159025,1.2078726460273688
5949,0,1.3141412845390485,Yes,-0.3171622431479425,0.9621536262300531,None,Yes,3.79,No,Yes,Fiber Optic,-0.3190863601083562,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,0.8287892490977479,1.1793065949419212,41.66,0,-0.6340906939396082,0.7291454812150303,San Diego,92107,-1.3996365498861045,1.1665435402136735,Male,-0.2095314797751197,No,No,Yes,No,-0.48680034160159025,0.27511765457307474
5950,0,0.3868826155985758,Yes,1.015638281011341,1.5326028641111875,Offer A,No,0.0,No,Yes,Cable,1.2480860487083476,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,-0.0070352984131923715,0.9815985574721214,46.06,0,-0.8847698169206241,0.4971585531022666,San Diego,92108,-1.3865968860674942,1.2134233321206165,Female,-1.5229367415266346,Yes,No,Yes,No,-0.48680034160159025,-0.49590622559053815
5951,0,0.9650457236708487,Yes,1.6820385430909828,0.6769290072894859,None,Yes,36.08,Yes,Yes,Fiber Optic,1.8847498397901337,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,0.9600618917485715,0.9883278233384633,33.13,0,1.2033409779370732,1.1240247938811787,San Diego,92110,-1.3902567730733026,1.187000505814467,Male,-1.1647353065034942,Yes,No,Yes,Yes,1.5904700648812937,0.09594170841941158
5952,0,-0.04843025085934895,Yes,-0.3171622431479425,-0.01575935299474879,None,Yes,19.76,No,Yes,DSL,1.8847498397901337,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,0.2937286043690742,0.016092316236108795,12.66,0,-0.1379293389553207,-0.0341577902666781,San Diego,92113,-1.4177634404414317,1.2254297834444625,Female,-1.2244355456740175,Yes,No,Yes,Yes,0.5518348616398517,1.195675444415853
5953,0,0.8847452919941441,No,-0.6503623741877634,0.18797251767708495,None,Yes,49.99,No,Yes,Cable,0.3175774309734298,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Credit Card,-0.11005939770877525,0.009693997871390355,48.79,110,1.2998496056169584,0.4114229637434669,San Diego,92115,-1.3912709781488364,1.2459164553461282,Male,-0.09013100143407289,No,No,No,Yes,0.5518348616398517,1.6427170662704806
5954,0,-0.06110926638724967,Yes,2.3484388051706246,1.4918564899768207,Offer A,Yes,24.17,No,Yes,Fiber Optic,-0.7598536000880542,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,1.3837900420771791,2.1937489400846424,3.59,0,1.0850054081506615,2.0527892019524243,San Diego,92116,-1.3901397182542803,1.222655029278385,Female,0.7456723469532548,No,No,Yes,No,-0.48680034160159025,0.5173597516948083
5955,0,-0.8877810788063767,Yes,1.6820385430909828,-0.2602375978009493,None,Yes,11.23,No,Yes,Cable,1.3460343242593917,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.5695673218378937,-0.08906073661302243,44.86,0,-0.5399088560838495,-0.24735024865841068,San Diego,92117,-1.3659239519399569,1.1869800827326211,Female,-1.2244355456740175,Yes,No,Yes,No,-0.48680034160159025,1.3744731827676087
5956,0,0.17302988702798364,Yes,0.016037887891878367,1.0436463744987867,None,Yes,43.01,Yes,Yes,Fiber Optic,0.46449984429999575,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,1.3439097455756632,1.7407921261961268,34.83,0,2.0616075229115594,1.9722050772748208,Coronado,92118,-1.4219587823633155,1.1929269128389746,Female,0.8650728252943016,No,No,Yes,Yes,2.6291052681227356,0.09234873430129062
5957,0,-0.8472082291170944,No,-0.6503623741877634,-0.3417303460696828,None,Yes,7.52,Yes,Yes,Cable,3.1580774219537058,No,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,-0.33770942357159595,-0.4580892640898523,28.42,0,-0.6716027979062359,-0.572409066102789,San Diego,92119,-1.3748861387236553,1.2669684752863197,Male,-1.1050350673329707,Yes,No,No,No,-0.48680034160159025,-0.012934862554700909
5958,0,-0.6519513899874233,Yes,-0.3171622431479425,-1.115911454622651,None,Yes,41.21,No,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,-1.4693128368021133,-0.962365003896765,0.0,0,-0.6414017746560258,-0.9524203302988178,San Diego,92120,-1.3728982319701686,1.251234347363655,Male,-1.1647353065034942,Yes,No,Yes,Yes,1.5904700648812937,0.16212807375321855
5959,0,0.5449476758464048,Yes,-0.3171622431479425,-0.09725210126348229,None,Yes,12.85,No,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,-1.4975613801573535,-0.7418215888149529,49.79,0,-0.4294513005750642,-0.7327292084677983,San Diego,92122,-1.352904539820137,1.1821760168880386,Female,-1.3438360240150644,Yes,No,Yes,Yes,0.5518348616398517,0.603354750653519
5960,0,0.9303897478945867,No,-0.6503623741877634,0.9214072520956864,None,Yes,35.38,Yes,Yes,Cable,-0.36806049788387823,Yes,Yes,No,Yes,No,No,No,No,One Year,Yes,Credit Card,0.042815072213702655,0.5214491512149911,44.53,150,1.413555217986834,0.8652404769999695,San Diego,92123,-1.3725146647950373,1.2170252211016765,Female,-0.3289319581161665,No,No,Yes,No,-0.48680034160159025,0.14619607009786645
5961,0,0.41900278826925763,Yes,-0.3171622431479425,0.47319713661765217,None,No,0.0,No,Yes,Cable,1.8847498397901337,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,-0.3559878928014576,0.04184003186240676,47.45,0,-0.8847698169206241,-0.24662429699601987,San Diego,92127,-1.2879824538986107,1.2245622666267313,Male,-1.6423372198676813,Yes,No,Yes,Yes,1.5904700648812937,-0.09897713748864999
5962,0,1.16114783050238,No,-0.6503623741877634,0.5954362590207524,None,Yes,26.35,No,Yes,Cable,-0.7598536000880542,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,-0.19480502777449693,0.23504718331012894,0.0,0,0.577977826576545,0.35499069244925047,San Diego,92128,-1.294968884948099,1.2460821608056987,Female,0.5068713902711611,No,No,No,No,-0.48680034160159025,0.9735729127456921
5963,0,0.8188144112490604,Yes,2.6816389362104456,1.2881246193049871,None,Yes,19.22,No,Yes,Fiber Optic,0.02373260432029777,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,1.068071028106844,1.7800424998886584,13.37,0,0.5680919226029719,1.5694100993668343,San Diego,92131,-1.3383152160099117,1.2391206748600896,Female,-0.9259343498214005,No,No,Yes,No,-0.48680034160159025,0.33771104578876077
5964,0,-1.9519731154481772,No,-0.6503623741877634,-1.278896951160118,None,Yes,44.22,No,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-1.5175015284081117,-0.9978205129040152,0.0,0,-0.8325410625942928,-1.0369448368362248,San Diego,92139,-1.4256138089614145,1.2574202203598561,Male,0.8650728252943016,No,No,No,No,-0.48680034160159025,0.6718576387740092
5965,0,1.1332539963409982,No,-0.6503623741877634,-0.5047158426071497,Offer D,Yes,49.81,No,Yes,DSL,-0.8088277378635762,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,-0.49058389349407405,-0.5636394539409317,2.81,0,0.2918535449041406,-0.3622565302973179,San Diego,92154,-1.4659604583980588,1.273522427916804,Male,-0.5080326756277367,No,No,No,No,-0.48680034160159025,2.2047811358802174
5966,0,-0.295248419802483,Yes,-0.3171622431479425,0.18797251767708495,None,No,0.0,No,Yes,DSL,0.3175774309734298,Yes,No,No,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,-0.6434583634165522,-0.30327202283044097,44.13,0,-0.8847698169206241,-0.5184303718213644,San Ysidro,92173,-1.4749825902101845,1.2609445944620692,Female,-1.4035362631855879,Yes,No,Yes,No,-0.48680034160159025,0.3001266454742061
5967,0,-0.8379102843966338,Yes,2.3484388051706246,-0.09725210126348229,None,Yes,21.72,Yes,Yes,Fiber Optic,-0.07421567123074622,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,0.6875465323215453,0.10130026632073848,23.13,120,-0.11515750758011348,0.07819369994496912,Indio,92201,-1.0059277290319308,1.6335804326343688,Male,0.9844733036353484,No,No,Yes,Yes,1.5904700648812937,1.6152970006321892
5968,0,-1.5183507843939725,No,-0.6503623741877634,0.2287188918114517,None,Yes,25.11,Yes,Yes,DSL,-0.36806049788387823,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,0.6426811987573394,0.40034442878761356,0.0,0,0.24222323606668153,0.3865172374799053,Indio,92203,-0.9901123673767973,1.6369233198046786,Female,0.626271868612208,No,No,No,No,-0.48680034160159025,-0.9169933370392658
5969,0,-0.10590845458583222,Yes,0.34923801893169926,0.7991681296925861,None,No,0.0,No,Yes,DSL,1.5419308753614798,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.049461788297288756,0.46320239092927845,0.0,0,-0.8847698169206241,0.10321111107966782,Banning,92220,-0.9158453375643908,1.3493653990156327,Female,-1.4632365023561111,Yes,No,Yes,No,-0.48680034160159025,0.1758381065723643
5970,0,0.19669738268006498,No,-0.6503623741877634,1.5733492382455543,Offer A,Yes,4.76,No,Yes,DSL,1.5419308753614798,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,0.40339941974824367,1.4307163803418061,0.0,0,-0.4856013453664207,0.9864150720314435,Beaumont,92223,-0.9115179545663783,1.2899087019758615,Male,-1.582636980697158,Yes,No,No,Yes,2.6291052681227356,-0.208893779918008
5971,0,0.36997726156137484,No,-0.6503623741877634,1.3696173675737207,Offer A,Yes,45.57,Yes,Yes,DSL,-0.4660087734349222,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.32696218478700423,1.1111093464407327,0.0,0,2.667565010916556,1.6653753248913428,Brawley,92227,-1.2791478528173061,2.118814290984625,Male,0.5665716294416846,No,No,No,No,-0.48680034160159025,0.05930282760962557
5972,0,1.3090696783278883,Yes,2.3484388051706246,1.614095612379921,Offer A,Yes,17.87,Yes,Yes,Fiber Optic,-0.8578018756390982,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,1.7344043154863409,2.7861449679904706,0.0,0,0.6348955938987046,2.3895888914750847,Cabazon,92230,-0.9184723879317743,1.3906743311866616,Male,-0.09013100143407289,No,No,Yes,No,-0.48680034160159025,-0.935336415431778
5973,0,0.5736867777096464,No,-0.6503623741877634,-0.300983971935316,None,No,0.0,No,Yes,DSL,-0.12318980900626822,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,-0.8013178704017198,-0.577980512344611,0.0,0,-0.8847698169206241,-0.7203077567060246,Calexico,92231,-1.4203734793818263,2.00770901242562,Male,0.5665716294416846,No,No,No,Yes,1.5904700648812937,0.26778987841111757
5974,0,1.4214902826752747,Yes,1.6820385430909828,1.4918564899768207,Offer A,Yes,37.97,Yes,Yes,Fiber Optic,0.3175774309734298,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,1.6479970063997225,2.376387834647192,0.0,10,2.209659860197982,2.5343220140120293,Calipatria,92233,-1.236823422476572,1.9769537078012773,Male,-1.3438360240150644,Yes,No,Yes,Yes,2.6291052681227356,-0.6752239996699166
5975,0,0.4857789367162014,Yes,2.3484388051706246,0.8399145038269529,None,Yes,27.93,Yes,Yes,DSL,1.7868015642390898,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,0.16411764073914742,0.6202700751997289,0.0,0,0.8636178524987503,0.7440868228818337,Cathedral City,92234,-0.9590685382975443,1.5236327714875748,Male,0.44717115110063776,No,No,Yes,Yes,2.6291052681227356,0.992861510642973
