,Churn Label,CLTV,Referred a Friend,Number of Referrals,Tenure in Months,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Long Distance Charges,Total Revenue,Latitude,Longitude,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Population,CityEncodedSortNormal,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Offer_Offer A,Offer_Offer B,Offer_Offer E,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,refundBinned_No Refund,refundBinned_Refund
6081,0,-0.09238417135607145,1,-0.31716224314794206,-0.9529259580851823,1,1,0.07270674209581961,0,1,0,0,0,0,0,1,1,-0.31444591727904697,-0.7850874588605147,-0.6364529171113094,-0.8107410909570286,-1.0429401387794197,0.8492565746630186,0.2680704335890669,0,0,1,1,2.6291052681226543,-0.00031217716603914843,-0.8945976889987116,1,0,0,0,0,0,1,0,0,0,1,0,1,0
6082,0,1.2152449634214229,0,-0.6503623741877624,-1.2788969511601158,0,1,0.023732604320297713,1,0,0,0,0,0,0,1,1,-0.5420959431418672,-0.9848694340071541,-0.8653759646809498,-1.0364038632416575,-1.1036992854971293,1.0083482048365515,0.9844733036353461,0,0,0,0,-0.48680034160157515,-0.3234907438959705,-0.6472688295244783,0,0,0,0,0,0,1,0,0,1,0,0,1,0
6083,0,-1.8015154645170885,1,1.0156382810113396,-0.5862085908758822,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.5091931333036293,-0.8697879561093218,-0.4595696460142641,-0.8254660431860038,-1.0838740874810502,0.9998624143273122,-1.5826369806971543,1,0,1,1,2.6291052681226543,0.5758874090399883,0.41311811971562523,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6084,0,1.0681683832977746,1,2.6816389362104416,-1.2788969511601158,0,1,-0.5639570489859649,1,0,1,0,0,0,0,1,0,-0.3011524851118748,-0.9816702748247949,-0.8638877640827776,-1.0334337436998564,-0.9902529141664838,0.8183262813600858,0.8650728252942995,0,0,1,0,-0.48680034160157515,3.1244879581686993,0.07766058617586058,0,0,0,0,0,0,1,0,0,0,1,0,1,0
6085,0,1.128182390129838,0,-0.6503623741877624,0.9214072520956847,1,1,1.3460343242593886,1,0,1,0,0,0,0,1,1,0.6476662358200258,1.019083877822659,2.0287371874773243,1.403816336992822,-1.0420717459351905,0.9956023451174963,-1.6423372198676776,1,0,0,0,-0.48680034160157515,0.9480438861169367,1.8345483465790349,0,1,0,0,0,0,0,1,0,0,1,0,1,0
6086,0,1.0876095404405557,0,-0.6503623741877624,1.0843927486331515,0,1,-0.12318980900626794,0,0,1,1,1,0,0,1,1,-0.0037119403714014425,0.6420684839733188,0.2859479869748855,0.5906283197873053,-1.0472193227343065,0.9704754561870056,0.8053725861237763,0,0,0,0,-0.48680034160157515,1.1455629106631118,-0.6017830622648492,0,0,0,0,0,0,1,0,0,1,0,0,1,0
6087,0,-1.563149972592555,1,2.0152386741308006,-1.0344187063539156,0,1,2.5703877686474357,0,0,0,0,0,0,0,1,1,0.14750085053017983,-0.7955233367450383,-0.5439718799391763,-0.7916674090581546,-1.0645381705078036,0.9824563786585359,-1.6423372198676776,1,0,1,0,-0.48680034160157515,-1.030124745784836,0.5012467937811567,0,1,0,0,0,0,1,0,0,1,0,0,1,0
6088,0,0.5770678485170866,1,-0.31716224314794206,0.513943510752018,0,1,1.8847498397901294,1,0,0,1,0,0,0,1,0,-0.3360477445507014,0.12060553724876667,1.5181426489139385,0.5422897114983017,-0.9919188189091688,0.8808687204032162,-1.522936741526631,1,0,1,1,0.5518348616398346,1.702757554823289,-0.9315548748971603,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6089,0,1.746073080189533,1,-0.31716224314794206,0.8806608779613181,1,0,-1.004724288965662,0,0,0,0,0,0,0,0,1,-1.3297317990468076,-0.4140070568736205,0.9565595231893647,-0.04650594883176963,-0.9918552285749592,0.8589570743814632,-0.388632197286689,0,0,1,1,1.5904700648812444,2.2631669652996798,-0.9315548748971603,0,0,1,0,0,0,0,1,0,1,0,0,1,0
6090,0,1.2634252224274456,1,-0.31716224314794206,0.7584217555582181,1,0,-1.004724288965662,0,0,0,0,0,0,0,0,1,-1.3563186633811515,-0.4695179844792467,1.6783013799553337,0.12286066809534078,-1.0035064359243455,0.8585216914092726,-0.388632197286689,0,0,1,1,2.6291052681226543,3.2643302929239857,-0.9315548748971603,0,0,1,0,0,0,0,1,0,0,1,0,1,0
6091,0,1.3361182447874098,1,-0.31716224314794206,0.47319713661765134,0,1,0.1706550176468634,1,1,0,1,0,0,0,1,1,-0.16323312637746545,0.14277901985753227,0.030402684260163685,0.12020466225361282,-0.9848651522196888,0.8703717204925677,-0.44833243645721227,0,0,1,0,-0.48680034160157515,0.7440953289383346,-0.9315548748971603,1,0,0,0,0,0,0,1,0,1,0,0,1,0
6092,0,-0.005321598064486499,0,-0.6503623741877624,-1.238150577025749,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.4859296270110784,-0.9874066981862666,-0.7896194675644668,-1.016024864411369,-1.0055478071626451,0.8743597913850002,-1.6423372198676776,1,0,0,0,-0.48680034160157515,1.9144120959657558,-0.9315548748971603,0,0,1,0,0,0,1,0,0,0,1,0,1,0
6093,0,0.44605135472877916,0,-0.6503623741877624,1.3696173675737182,1,1,0.3665515687489509,0,0,1,0,1,0,0,1,1,0.9102115211216728,1.6664392541647397,0.6493523997095204,1.5082347112015155,-1.0066790670572041,0.8385395624615183,0.14866995524802037,0,0,0,0,-0.48680034160157515,1.5321385601877824,1.862976951116303,0,1,0,1,0,0,0,1,0,1,0,0,1,0
6094,0,-0.24368708998902006,1,-0.31716224314794206,1.4511101158424515,0,1,-0.07421567123074606,1,1,0,0,1,0,0,1,0,-0.6633985116673117,0.31032670834605575,-0.8847698169206231,-0.017705212687303355,-0.997053029587081,0.8994876086373909,-0.44833243645721227,0,0,1,1,1.5904700648812444,1.5564384114603373,-0.5790401786350347,1,0,0,1,0,0,0,1,0,0,1,0,1,0
6095,0,0.9980111640433905,0,-0.6503623741877624,-0.05650572712911544,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.457681083655838,-0.7020637622865994,0.0730644347411017,-0.5354134525386438,-0.9959428314592678,0.915157218187848,0.32777067275959015,0,0,0,0,-0.48680034160157515,-0.2196254262971321,-0.5790401786350347,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6096,0,0.1510529267796224,0,-0.6503623741877624,-0.4639694684727822,1,1,0.1706550176468634,1,0,0,0,0,0,0,1,0,0.5180552721900987,-0.23527334283022738,-0.5526530500951812,-0.3511054939447301,-0.967865471219161,0.8507613844667029,0.8650728252942995,0,0,0,1,1.5904700648812444,1.0848132824817247,-0.9486120376195212,0,1,0,0,0,0,1,0,0,1,0,0,1,0
6097,0,1.0656325801921944,1,-0.31716224314794206,0.9214072520956847,1,1,1.5419308753614762,1,0,1,1,1,1,1,1,1,0.6759147791752661,1.0491339109700606,-0.3397458756296804,0.7277040483469167,-0.9637600468399167,0.8272646287967119,-0.5677329147982588,0,0,1,1,2.6291052681226543,2.7984255569492236,-0.9486120376195212,1,0,0,0,0,0,0,0,1,1,0,0,1,0
6098,0,-1.8319451017840505,1,-0.31716224314794206,-0.42322309433841554,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.4892529850528713,-0.8149609866737173,0.08704879591757743,-0.620576656932866,-0.9506158842555354,0.942254006195086,-0.5677329147982588,0,0,1,1,0.5518348616398346,-0.11869121916307661,-0.9486120376195212,0,0,1,0,0,0,0,1,0,0,1,0,1,0
6099,0,0.5381855342315244,1,-0.31716224314794206,1.410363741708085,1,1,0.12168087987134149,0,1,1,1,1,1,1,1,0,0.710810038614093,1.5900786339568418,-0.6315394929141693,1.0693375986984779,-0.9386548259146181,0.8638971393847371,-0.32893195811616577,0,0,1,0,-0.48680034160157515,0.5886991983296037,-0.8775405262763507,1,0,0,1,0,0,0,0,1,1,0,0,1,0
6100,0,-0.09999158067281189,0,-0.6503623741877624,-1.1566578287570157,0,1,0.12168087987134149,1,1,0,1,0,0,0,1,0,-0.7431591046703436,-0.9416476902951423,-0.8847698169206231,-1.0079486521672711,-0.9762492694853424,0.8469984316355921,0.20837019441854365,0,0,0,0,-0.48680034160157515,1.3474313249312229,-0.9088119912673457,1,0,0,0,0,0,1,0,0,0,1,0,1,0
6101,0,-0.23861548377785977,1,-0.31716224314794206,1.5326028641111848,1,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.3463485892557725,-0.2454444627134522,1.4748549092924992,0.2399727259392047,-0.9856245909244125,0.8471757411189389,-0.6274331539687821,0,0,1,0,-0.48680034160157515,1.0094081019764234,-0.9088119912673457,0,0,1,1,0,0,0,0,1,1,0,0,1,0
6102,0,1.2752589702534862,0,-0.6503623741877624,-0.5047158426071489,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,1,-1.5008847381991468,-0.8490927056744739,-0.19689042932100229,-0.7314762438197316,-0.9200840181217602,1.019782345707602,-0.03043076226354942,0,0,0,0,-0.48680034160157515,0.014343375157875234,1.2005904653979542,0,0,1,0,0,0,1,0,0,0,1,0,1,0
6103,0,-0.8970790235268372,1,-0.31716224314794206,-0.42322309433841554,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.4792829109274925,-0.7908018190552115,0.09484413238419404,-0.5991645730445601,-0.9639734997451905,0.9033601034529777,0.20837019441854365,0,0,1,1,1.5904700648812444,-0.7660884240781849,0.1999035856861138,0,0,1,0,0,0,0,1,0,1,0,0,1,0
6104,0,1.7486088832951132,0,-0.6503623741877624,1.2473782451706181,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,1,-1.4676511577812168,-0.43317994880100097,0.3482043786650916,-0.24143793079259496,-0.9772893967353344,0.8875447473638592,-1.284135784844538,1,0,0,0,-0.48680034160157515,-0.31881042234736556,-0.9230262935359798,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6105,0,0.6497608708770508,1,-0.31716224314794206,1.5326028641111848,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.4942380221155611,-0.3978568187944002,3.1201433483829386,0.605601072824116,-0.9635210767941624,0.8983350969956435,-0.5080326756277356,0,0,1,1,1.5904700648812444,0.8876251897622187,-0.9230262935359798,0,0,1,1,0,0,0,0,1,1,0,0,1,0
6106,0,-0.8531251030301147,0,-0.6503623741877624,-1.115911454622649,0,1,1.8847498397901294,0,0,0,0,1,0,0,1,0,0.5130702351274096,-0.8366932059469852,-0.5962242564972244,-0.839670962733747,-0.9739705483371937,0.9129742692345055,-1.284135784844538,1,0,0,0,-0.48680034160157515,0.7458445400221566,-0.9230262935359798,0,1,0,0,0,1,1,0,0,1,0,0,1,0
6107,0,1.7672047727360343,1,-0.31716224314794206,1.6140956123799182,1,1,-0.025241533455224174,1,1,1,1,1,1,1,1,1,1.7161258462564746,2.7635743483797515,1.5694855695508814,2.647905527958408,-0.9381789109929922,0.8827880259362951,0.8650728252942995,0,0,1,1,1.5904700648812444,1.2306123901170536,0.2937179806590988,0,1,0,1,0,0,0,0,1,0,1,0,1,0
6108,0,0.47225465348644063,0,-0.6503623741877624,-0.7899404615477156,0,1,0.31757743097342905,0,1,0,0,0,0,0,1,1,-1.1004200941630908,-0.8341780049346474,-0.8847698169206231,-0.9229459947753086,-0.9330491556888146,1.0328684354038615,-1.1647353065034916,1,0,0,0,-0.48680034160157515,1.0748380517064153,-0.9144977121747994,1,0,0,0,0,0,1,0,0,1,0,0,1,0
6109,0,0.3429286951018533,1,-0.31716224314794206,1.1658854969018848,0,1,-0.9067760134146181,0,1,1,1,0,1,1,1,0,0.9766786819575327,1.5230066069611727,0.39263779652480596,1.3189288546242193,-0.923239232793655,0.9927821031782073,0.9844733036353461,0,0,1,0,-0.48680034160157515,-0.24307431001539512,-0.9144977121747994,0,1,0,0,0,0,1,0,0,0,1,0,1,0
6110,0,-1.4126923216614666,0,-0.6503623741877624,-1.2788969511601158,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.4659894787603205,-0.9971365547339934,-0.8830335828894221,-1.0513242639951224,-0.9574066838946855,1.0414011061691693,0.20837019441854365,0,0,0,0,-0.48680034160157515,-0.010807443668971383,-0.9144977121747994,0,0,1,0,0,1,1,0,0,1,0,0,1,0
6111,0,0.9591288497578283,0,-0.6503623741877624,-1.1566578287570157,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.4826062689692854,-0.9689618907624575,-0.7310363329062574,-0.9841248730928498,-0.9862997825621586,1.052697855398678,-0.6871333931393053,0,0,0,0,-0.48680034160157515,-0.4231957756738267,-0.9144977121747994,0,0,1,0,0,1,1,0,0,0,1,0,1,0
6112,0,0.9278539447890066,0,-0.6503623741877624,0.10647976940835126,1,1,0.023732604320297713,1,0,0,0,0,0,0,1,0,-0.3161075962999434,-0.15721385878066257,-0.0418695336780589,-0.13842957808200632,-0.9316598891516382,0.911835682421291,1.0441735428058694,0,0,0,0,-0.48680034160157515,0.818744093839821,-0.6756974340617465,1,0,0,0,0,0,0,0,1,0,1,0,1,0
6113,0,0.1282306988294011,1,1.0156382810113396,1.6140956123799182,1,1,-0.7598536000880525,0,1,1,0,1,1,1,1,0,0.577875716942373,1.5461508689080334,0.9869613354091694,1.5128556727448113,-0.7441259180598909,0.20901198922189973,0.9247730644648228,0,0,1,0,-0.48680034160157515,0.5086609722509359,-0.8178404567480875,1,0,0,1,0,0,0,0,1,1,0,0,1,0
6114,0,-1.8420883142063709,1,2.6816389362104416,0.47319713661765134,1,1,-0.7108794623125306,1,1,1,1,0,0,0,1,1,1.0082505833545659,0.7855231943436612,0.8156529109973407,0.860619515456673,-0.7771621092663652,0.27333773463941086,-0.03043076226354942,0,0,1,0,-0.48680034160157515,0.2477921408852598,-0.8178404567480875,0,1,0,0,1,0,1,0,0,0,1,0,1,0
6115,0,-0.839600819800354,1,0.016037887891878343,0.18797251767708462,1,1,-0.2701122223328336,0,1,1,0,0,1,1,1,1,1.0099122623754628,0.55266853220146,0.9082874926756342,0.7038174465324807,-0.8068077610609753,0.35442061871596886,-0.388632197286689,0,0,1,1,0.5518348616398346,0.13262786520443584,-0.6415831086170247,0,1,0,0,0,0,1,0,0,1,0,0,1,0
6116,0,1.7173339783262915,1,1.6820385430909803,1.1658854969018848,1,1,-0.7598536000880525,0,1,1,0,1,1,1,0,1,0.49977680296023735,1.1624723986926764,1.1239230349044511,1.27428980769163,-0.7112626763611066,0.11303278773952932,-0.6274331539687821,0,0,1,0,-0.48680034160157515,-0.22364388419239897,0.8708186527656432,1,0,0,0,1,0,0,1,0,1,0,0,1,0
6117,0,1.7300129938541922,1,2.348438805170621,1.5326028641111848,1,1,-0.7598536000880525,1,0,1,1,0,1,1,1,1,0.3336089008705875,1.3394189962273033,-0.20019754176138504,0.9985398608542584,-0.7247247906165327,0.4138332204653783,-0.7468336323098286,0,0,1,0,-0.48680034160157515,-0.2896411456252521,1.533205138483992,1,0,0,1,0,0,0,0,1,0,1,0,1,0
6118,0,-1.3197128744568611,0,-0.6503623741877624,0.3509580142145513,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.4726361948439064,-0.6640047995999121,-0.1351419156127122,-0.5668352930026077,-0.7261897985071925,0.21099163567862983,0.32777067275959015,0,0,0,0,-0.48680034160157515,-0.7392356701427546,1.172161860860686,0,0,1,0,1,0,1,0,0,1,0,0,1,0
6119,0,0.018345897587594848,1,0.016037887891878343,1.5326028641111848,1,1,1.8847498397901294,1,1,1,1,0,1,1,1,0,0.4515881113542388,1.3968494193423449,2.0833635983229333,1.7187502228381821,-0.654594372799513,0.38281009497220897,-1.284135784844538,1,0,1,1,0.5518348616398346,-0.023950164785255895,1.564476603474987,0,0,0,1,0,0,0,1,0,1,0,0,1,0
6120,0,-0.23692494837413966,0,-0.6503623741877624,0.7584217555582181,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.517501528408112,-0.5615434530973177,0.881972326542874,-0.18523949969732156,-0.8266037966307889,0.2968149955494559,-0.7468336323098286,0,0,0,0,-0.48680034160157515,2.6309740526546923,-0.8007832940257266,0,0,1,0,1,0,0,1,0,1,0,0,1,0
6121,0,-0.8345292135891936,1,0.3492380189316987,0.391704388348918,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.487591306031975,-0.6384335893078132,-0.7290048209785935,-0.7220947146442197,-0.8152988933307573,0.24694182966843367,0.9844733036353461,0,0,1,1,0.5518348616398346,0.15045090786932525,-0.8007832940257266,0,0,1,0,1,0,0,0,1,0,1,0,1,0
6122,0,-0.12365907632489323,0,-0.6503623741877624,0.636182633155118,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.4892529850528713,-0.5629996221044604,-0.2600090324688795,-0.5238435979192902,-0.845439901677834,0.30435575436211704,-0.2095314797751192,0,0,0,0,-0.48680034160157515,0.16520101214371652,1.7179910679762354,0,0,1,0,1,0,0,1,0,1,0,0,1,0
6123,0,-0.38231099309406796,0,-0.6503623741877624,0.636182633155118,1,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.354656984360255,-0.4842120535513242,0.8625194187239081,-0.1298228627000076,-0.7698245137598125,0.4971074083923919,0.4471711511006367,0,0,0,0,-0.48680034160157515,1.2711279008963912,-0.635897387709571,0,0,1,0,1,0,0,0,1,0,1,0,1,0
6124,0,1.0191428565898917,0,-0.6503623741877624,-0.21949122366658214,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.5158398493872154,-0.7850212693601901,-0.2412293582538487,-0.6939012649865611,-0.7202524054551626,0.02166502530701165,-0.6274331539687821,0,0,0,0,-0.48680034160157515,0.45325352927149176,-0.951454898073248,0,0,1,0,0,0,0,1,0,0,1,0,1,0
6125,0,-0.48289784961541365,1,1.0156382810113396,-0.3009839719353155,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,1,-1.5158398493872154,-0.7955012735782634,-0.3210843125732346,-0.7257872956961884,-0.725496380340533,0.01380770872565553,0.14866995524802037,0,0,1,1,1.5904700648812444,-0.5272974731488573,-0.951454898073248,0,0,1,0,0,0,1,0,0,0,1,0,1,0
6126,0,-2.015368193087681,0,-0.6503623741877624,-0.7899404615477156,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.4958997011364574,-0.888982911203477,-0.7295363211922264,-0.920422614718056,-0.7036484426490456,-0.02131349380536561,0.5665716294416833,0,0,0,0,-0.48680034160157515,-0.267705093114619,-0.951454898073248,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6127,0,1.023369195099192,1,0.016037887891878343,-0.05650572712911544,0,1,-0.2701122223328336,1,1,1,1,0,1,1,1,1,0.35687240716313856,0.06357225113567307,0.1173679303263726,0.0832544206683651,-0.6915841006442874,-0.15529076739409078,-0.32893195811616577,0,0,1,0,-0.48680034160157515,1.3159455254224262,-0.1668254128446459,1,0,0,0,0,0,0,1,0,0,1,0,1,0
6128,0,-0.6891431688692654,1,-0.31716224314794206,-0.3824767202040488,1,1,0.4644998442999947,0,0,0,0,1,0,0,1,1,0.6310494456110608,-0.18993353510782607,0.0635801087067181,-0.13314897776855772,-0.1327818110965273,0.11971299214872894,-0.9856345889919217,0,0,1,1,1.5904700648812444,-0.9968424592169787,1.3171477440007537,0,1,0,0,0,0,1,0,0,1,0,0,1,0
6129,0,1.1966490739805018,0,-0.6503623741877624,-1.238150577025749,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.507531454282733,-0.9793095159798814,-0.8690610328288049,-1.0330951989342223,0.04800631912738822,0.021273273464226142,0.6859721077827298,0,0,0,0,-0.48680034160157515,-0.9108947362335066,0.7741613973389313,0,0,1,0,0,0,1,0,0,0,1,0,1,0
6130,0,0.0031310789541139816,0,-0.6503623741877624,1.3288709934393514,1,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.27157303331543,-0.2567408041021965,1.7032228344167897,0.29852002948057915,-0.4379016007521335,0.4358655483344335,-0.26923171894564246,0,0,0,0,-0.48680034160157515,-0.28051688240423445,1.641233835725611,0,0,1,0,1,0,0,0,1,1,0,0,1,0
6131,0,0.8365650329881213,0,-0.6503623741877624,0.9214072520956847,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.5158398493872154,-0.5658237074516466,0.9146536841233712,-0.17896769615253177,-0.27277572934047717,0.6295190670928317,-0.9259343498213984,0,0,1,1,0.5518348616398346,-0.9542940815023886,0.48418963105879576,0,0,1,0,1,0,0,1,0,0,1,0,1,0
6132,0,1.090990611247996,1,1.3488384120511598,0.10647976940835126,0,1,0.4644998442999947,0,0,0,1,1,0,0,1,0,-0.7930094752972385,-0.3957166916172358,-0.8847698169206231,-0.5761470191336591,-0.05670346934410628,0.5406234258862292,-0.6274331539687821,0,0,1,1,0.5518348616398346,-1.0376416258477468,0.38468951517835703,1,0,0,0,0,0,0,1,0,0,1,0,1,0
6133,0,-1.4321334788042477,0,-0.6503623741877624,-1.0751650804882824,0,1,-0.514982911210443,1,0,1,1,1,1,1,1,1,0.514731914148306,-0.7885293128773977,-0.7221307515489407,-0.8387809739168738,-0.004288427562944187,-0.29293630497989026,0.20837019441854365,0,0,0,0,-0.48680034160157515,-0.19400184771790116,0.14588923706530424,0,0,0,0,0,1,0,0,1,0,1,0,1,0
6134,0,0.8619230640439228,0,-0.6503623741877624,-0.6269549650102489,0,1,1.5419308753614762,0,0,0,0,0,0,0,1,1,0.2006745791988676,-0.4736437966661513,-0.16433899401494875,-0.42489778239631165,-0.17222482973304273,0.25389356823406656,-1.2244355456740148,1,0,0,0,-0.48680034160157515,0.715777019770513,0.9191472804789991,0,1,0,0,0,0,1,0,0,1,0,0,1,0
6135,0,0.7757057584541979,1,1.0156382810113396,-0.9121795839508157,0,1,-0.41703463565939924,0,0,1,0,1,0,0,1,0,-0.1516013732311899,-0.7575967530590003,-0.6512640563978809,-0.7933740934952177,-0.14232400653364768,0.3493324863692704,0.20837019441854365,0,0,1,1,1.5904700648812444,-1.0077632094970568,0.6405469560137708,1,0,0,0,0,0,1,0,0,0,1,0,1,0
6136,0,-0.6697020117264842,0,-0.6503623741877624,-0.7084477132789823,0,1,-0.46600877343492114,0,0,1,1,0,0,0,0,0,-0.31776927532083976,-0.6247544259073808,-0.8558916386465661,-0.720848730300597,-0.1374688642650958,0.20925567372126075,0.9247730644648228,0,0,0,1,1.5904700648812444,-0.6061537998465644,1.3370477671768415,1,0,0,0,0,0,0,1,0,0,1,0,1,0
6137,0,0.48746947211992153,1,1.0156382810113396,-0.7899404615477156,0,1,-0.41703463565939924,1,0,0,1,0,0,0,1,0,-0.3526645347596664,-0.6969009812612749,-0.5833619513273071,-0.7253021645371869,-0.5223090611839958,0.24247892212296204,0.2680704335890669,0,0,1,1,0.5518348616398346,-0.9745281989044381,-0.6955974572378343,1,0,0,0,0,0,0,1,0,1,0,0,1,0
6138,0,-1.2385671750782967,0,-0.6503623741877624,0.513943510752018,0,1,-0.6129311867614868,1,1,0,1,0,0,0,1,1,-0.07350245924905467,0.22772221194086317,-0.43830963746894613,0.04888689172816148,-0.18702882155046924,0.4726089933897846,0.08896971607749711,0,0,0,0,-0.48680034160157515,-1.0326776484477114,-0.1270253664924704,1,0,0,0,1,0,0,1,0,0,1,0,1,0
6139,0,0.05300187336385682,1,2.0152386741308006,1.6140956123799182,1,1,-0.07421567123074606,1,1,1,1,0,0,0,1,1,0.18904282605259232,1.27318536956908,-0.3022455827789112,0.9159977607795338,0.03838716723485726,0.062201129494352504,0.32777067275959015,0,0,1,1,0.5518348616398346,1.468599649467328,0.14873209751903105,1,0,0,1,0,0,0,0,1,1,0,0,1,0
6140,0,-0.017155345890527172,1,-0.31716224314794206,1.4511101158424515,1,1,3.1580774219536987,1,1,0,0,0,0,0,1,1,0.6892082113424383,1.5074520743848745,1.498193674228915,1.6333147865705635,0.008266410586571004,-0.15012512016855178,-1.1647353065034916,1,0,1,1,0.5518348616398346,-0.7196161404188047,1.047076000896706,0,1,0,0,0,0,0,1,0,1,0,0,1,0
6141,0,0.9286992124908666,1,1.0156382810113396,0.2287188918114513,0,1,0.4644998442999947,1,1,0,0,0,0,0,1,0,-0.34103278161339085,-0.09016389495176826,1.1919314400177514,0.2791880763172008,-0.13955964964845127,0.6307490936134196,-0.9856345889919217,0,0,1,1,2.6291052681226543,-0.9581234354967016,1.3569477903529292,0,0,0,0,0,0,1,0,0,1,0,0,1,0
6142,0,-0.3586434974419866,0,-0.6503623741877624,-1.238150577025749,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.4626661207185274,-0.9867448031830198,-0.8194071017596288,-1.0243035054844027,-0.08122220107236547,-0.11337935430844408,-0.6871333931393053,0,0,0,0,-0.48680034160157515,-0.9611490979119615,1.1664761399532324,0,0,1,0,0,0,1,0,0,0,1,0,1,0
6143,0,1.0115354472731513,0,-0.6503623741877624,-0.871433209816449,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.4759595528856995,-0.9112667096461171,-0.2627019668846199,-0.8000996168290018,-0.23879985931002498,0.5989373586642227,-0.2095314797751192,0,0,0,0,-0.48680034160157515,-0.7836278108916437,0.7684756764314776,0,0,1,0,0,0,1,0,0,0,1,0,1,0
6144,0,-0.1988879017904375,1,0.6824381499715191,1.6140956123799182,1,1,-0.2701122223328336,0,1,1,0,1,1,1,1,1,1.3306163134084867,2.2900325998902633,2.5585011670790725,2.5656112286915183,0.09995314163246355,0.017823165114203694,0.6859721077827298,0,0,1,0,-0.48680034160157515,-0.9095710089268305,1.797591160680586,0,1,0,0,0,0,0,0,1,1,0,0,1,0
6145,0,-0.8835547402970765,0,-0.6503623741877624,0.31021164008018465,0,1,2.5703877686474357,0,0,0,1,0,0,0,1,1,-0.4540269550343527,-0.08272860774862999,0.7446917269194127,0.15291087873565276,0.04301913578271065,-0.032014724534533114,-1.2244355456740148,1,0,0,0,-0.48680034160157515,0.39141655365962075,0.2311750506771088,1,0,0,0,1,0,1,0,0,1,0,0,1,0
6146,0,-1.0407745328430453,0,-0.6503623741877624,-0.42322309433841554,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,1,-1.4693128368021136,-0.7989210644283715,0.25776666453648067,-0.5574432933704265,-0.22671364547057138,-0.06330427841366598,-1.105035067332968,1,0,0,1,1.5904700648812444,-0.928386847071727,0.27381795748301113,0,0,1,0,0,0,1,0,0,1,0,0,1,0
6147,0,-0.1938162955792772,0,-0.6503623741877624,-0.871433209816449,0,1,1.5419308753614762,1,0,1,0,0,1,1,0,0,-0.02365208862215971,-0.6823834175233964,-0.35260818079959777,-0.6142210897347233,-0.21489839936096425,0.2645562736042789,-1.6423372198676776,1,0,0,0,-0.48680034160157515,-0.5369890480727362,0.7343613509867558,1,0,0,0,0,0,1,0,0,1,0,0,1,0
6148,0,-1.4118470539596064,1,-0.31716224314794206,-1.1974042028913823,0,1,-0.41703463565939924,0,0,0,0,0,0,0,1,0,-1.3214234039423252,-0.9717197866093189,-0.8847698169206231,-1.0317340395672394,-0.09738467684480362,0.19761915867549776,-0.03043076226354942,0,0,1,0,-0.48680034160157515,-0.8482067930673438,0.9532616059237209,1,0,0,0,0,1,1,0,0,0,1,0,1,0
6149,0,-0.055192392474229336,0,-0.6503623741877624,1.0436463744987847,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.477621231906596,-0.506959178496237,1.1189859884755937,-0.07202943203880818,-0.07634761717297567,0.4015413101565662,0.6859721077827298,0,0,0,0,-0.48680034160157515,2.0530252553648425,-0.03605383197321219,0,0,1,0,1,0,0,0,1,0,1,0,1,0
